attempt_id,student_id,exam_type,test_number,test_date,question_id,topic,subtopic,difficulty,is_correct,time_taken,total_marks,marks_obtained
ATT_27097,STU_0279,JEE,1,2026-02-01,Q_0027,Mathematics,Trigonometry,easy,True,30,4,4
ATT_27098,STU_0279,JEE,1,2026-02-01,Q_0028,Mathematics,Coordinate Geometry,medium,False,211,4,-1
ATT_27099,STU_0279,JEE,1,2026-02-01,Q_0029,Mathematics,Coordinate Geometry,medium,False,212,4,-1
ATT_27100,STU_0279,JEE,1,2026-02-01,Q_0030,Mathematics,Coordinate Geometry,easy,True,49,4,4
ATT_27101,STU_0279,JEE,1,2026-02-01,Q_0031,Mathematics,Probability,medium,False,111,4,-1
ATT_27102,STU_0279,JEE,1,2026-02-01,Q_0032,Mathematics,Probability,medium,False,220,4,-1
ATT_27103,STU_0279,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,easy,True,52,4,4
ATT_27104,STU_0279,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,easy,True,53,4,4
ATT_27105,STU_0279,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,easy,True,76,4,4
ATT_27106,STU_0279,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,easy,True,76,4,4
ATT_27107,STU_0279,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,easy,True,79,4,4
ATT_27108,STU_0279,JEE,2,2026-02-08,Q_0006,Physics,Thermodynamics,easy,True,54,4,4
ATT_27109,STU_0279,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,easy,True,40,4,4
ATT_27110,STU_0279,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,easy,True,30,4,4
ATT_27111,STU_0279,JEE,2,2026-02-08,Q_0009,Physics,Optics,easy,True,90,4,4
ATT_27112,STU_0279,JEE,2,2026-02-08,Q_0010,Physics,Optics,easy,True,77,4,4
ATT_27113,STU_0279,JEE,2,2026-02-08,Q_0011,Physics,Optics,easy,True,49,4,4
ATT_27114,STU_0279,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,easy,True,88,4,4
ATT_27115,STU_0279,JEE,2,2026-02-08,Q_0013,Physics,Modern Physics,easy,True,88,4,4
ATT_27116,STU_0279,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,easy,True,39,4,4
ATT_27117,STU_0279,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,easy,True,73,4,4
ATT_27118,STU_0279,JEE,2,2026-02-08,Q_0016,Chemistry,Organic Chemistry,easy,True,49,4,4
ATT_27119,STU_0279,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,easy,True,31,4,4
ATT_27120,STU_0279,JEE,2,2026-02-08,Q_0018,Chemistry,Inorganic Chemistry,easy,True,70,4,4
ATT_27121,STU_0279,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,easy,True,55,4,4
ATT_27122,STU_0279,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,easy,True,52,4,4
ATT_27123,STU_0279,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,medium,False,98,4,-1
ATT_27124,STU_0279,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,127,4,4
ATT_27125,STU_0279,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,medium,False,222,4,-1
ATT_27126,STU_0279,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,medium,False,121,4,-1
ATT_27127,STU_0279,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,medium,True,135,4,4
ATT_27128,STU_0279,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,easy,True,90,4,4
ATT_27129,STU_0279,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,medium,True,127,4,4
ATT_27130,STU_0279,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,easy,True,39,4,4
ATT_27131,STU_0279,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,medium,False,135,4,-1
ATT_27132,STU_0279,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,easy,True,75,4,4
ATT_27133,STU_0279,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,False,112,4,-1
ATT_27134,STU_0279,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,easy,True,80,4,4
ATT_27135,STU_0279,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,40,4,4
ATT_27136,STU_0279,JEE,3,2026-02-15,Q_0003,Physics,Mechanics,easy,True,81,4,4
ATT_27137,STU_0279,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,easy,True,45,4,4
ATT_27138,STU_0279,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,easy,True,46,4,4
ATT_27139,STU_0279,JEE,3,2026-02-15,Q_0006,Physics,Thermodynamics,easy,True,51,4,4
ATT_27140,STU_0279,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,30,4,4
ATT_27141,STU_0279,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,easy,True,50,4,4
ATT_27142,STU_0279,JEE,3,2026-02-15,Q_0009,Physics,Optics,easy,True,36,4,4
ATT_27143,STU_0279,JEE,3,2026-02-15,Q_0010,Physics,Optics,easy,True,58,4,4
ATT_27144,STU_0279,JEE,3,2026-02-15,Q_0011,Physics,Optics,easy,True,56,4,4
ATT_27145,STU_0279,JEE,3,2026-02-15,Q_0012,Physics,Modern Physics,easy,True,42,4,4
ATT_27146,STU_0279,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,easy,True,65,4,4
ATT_27147,STU_0279,JEE,3,2026-02-15,Q_0014,Chemistry,Physical Chemistry,easy,True,41,4,4
ATT_27148,STU_0279,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,easy,True,60,4,4
ATT_27149,STU_0279,JEE,3,2026-02-15,Q_0016,Chemistry,Organic Chemistry,easy,True,34,4,4
ATT_27150,STU_0279,JEE,3,2026-02-15,Q_0017,Chemistry,Organic Chemistry,easy,True,30,4,4
ATT_27151,STU_0279,JEE,3,2026-02-15,Q_0018,Chemistry,Inorganic Chemistry,easy,True,53,4,4
ATT_27152,STU_0279,JEE,3,2026-02-15,Q_0019,Chemistry,Inorganic Chemistry,easy,True,73,4,4
ATT_27153,STU_0279,JEE,3,2026-02-15,Q_0020,Mathematics,Algebra,medium,True,60,4,4
ATT_27154,STU_0279,JEE,3,2026-02-15,Q_0021,Mathematics,Algebra,easy,True,66,4,4
ATT_27155,STU_0279,JEE,3,2026-02-15,Q_0022,Mathematics,Calculus,medium,True,103,4,4
ATT_27156,STU_0279,JEE,3,2026-02-15,Q_0023,Mathematics,Calculus,easy,True,79,4,4
ATT_27157,STU_0279,JEE,3,2026-02-15,Q_0024,Mathematics,Trigonometry,medium,True,141,4,4
ATT_27158,STU_0279,JEE,3,2026-02-15,Q_0025,Mathematics,Trigonometry,medium,True,67,4,4
ATT_27159,STU_0279,JEE,3,2026-02-15,Q_0026,Mathematics,Trigonometry,medium,True,137,4,4
ATT_27160,STU_0279,JEE,3,2026-02-15,Q_0027,Mathematics,Coordinate Geometry,easy,True,74,4,4
ATT_27161,STU_0279,JEE,3,2026-02-15,Q_0028,Mathematics,Coordinate Geometry,medium,True,94,4,4
ATT_27162,STU_0279,JEE,3,2026-02-15,Q_0029,Mathematics,Probability,easy,True,44,4,4
ATT_27163,STU_0279,JEE,3,2026-02-15,Q_0030,Mathematics,Probability,easy,True,40,4,4
ATT_27164,STU_0280,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,medium,True,115,4,4
ATT_27165,STU_0280,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,True,120,4,4
ATT_27166,STU_0280,JEE,1,2026-02-01,Q_0003,Physics,Thermodynamics,hard,False,158,4,-1
ATT_27167,STU_0280,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,medium,False,214,4,-1
ATT_27168,STU_0280,JEE,1,2026-02-01,Q_0005,Physics,Electromagnetism,hard,False,179,4,-1
ATT_27169,STU_0280,JEE,1,2026-02-01,Q_0006,Physics,Electromagnetism,medium,True,147,4,4
ATT_27170,STU_0280,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,hard,False,165,4,-1
ATT_27171,STU_0280,JEE,1,2026-02-01,Q_0008,Physics,Optics,medium,False,141,4,-1
ATT_27172,STU_0280,JEE,1,2026-02-01,Q_0009,Physics,Optics,medium,True,73,4,4
ATT_27173,STU_0280,JEE,1,2026-02-01,Q_0010,Physics,Modern Physics,medium,True,118,4,4
ATT_27174,STU_0280,JEE,1,2026-02-01,Q_0011,Physics,Modern Physics,hard,False,183,4,-1
ATT_27175,STU_0280,JEE,1,2026-02-01,Q_0012,Chemistry,Physical Chemistry,medium,True,126,4,4
ATT_27176,STU_0280,JEE,1,2026-02-01,Q_0013,Chemistry,Physical Chemistry,medium,False,129,4,-1
ATT_27177,STU_0280,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,hard,False,300,4,-1
ATT_27178,STU_0280,JEE,1,2026-02-01,Q_0015,Chemistry,Organic Chemistry,medium,True,72,4,4
ATT_27179,STU_0280,JEE,1,2026-02-01,Q_0016,Chemistry,Organic Chemistry,medium,True,86,4,4
ATT_27180,STU_0280,JEE,1,2026-02-01,Q_0017,Chemistry,Organic Chemistry,medium,False,112,4,-1
ATT_27181,STU_0280,JEE,1,2026-02-01,Q_0018,Chemistry,Inorganic Chemistry,medium,True,71,4,4
ATT_27182,STU_0280,JEE,1,2026-02-01,Q_0019,Chemistry,Inorganic Chemistry,hard,False,228,4,-1
ATT_27183,STU_0280,JEE,1,2026-02-01,Q_0020,Chemistry,Inorganic Chemistry,hard,False,145,4,-1
ATT_27184,STU_0280,JEE,1,2026-02-01,Q_0021,Mathematics,Algebra,easy,True,53,4,4
ATT_27185,STU_0280,JEE,1,2026-02-01,Q_0022,Mathematics,Algebra,easy,True,34,4,4
ATT_27186,STU_0280,JEE,1,2026-02-01,Q_0023,Mathematics,Algebra,medium,False,158,4,-1
ATT_27187,STU_0280,JEE,1,2026-02-01,Q_0024,Mathematics,Calculus,medium,True,106,4,4
ATT_27188,STU_0280,JEE,1,2026-02-01,Q_0025,Mathematics,Calculus,medium,True,114,4,4
ATT_27189,STU_0280,JEE,1,2026-02-01,Q_0026,Mathematics,Trigonometry,medium,True,117,4,4
ATT_27190,STU_0280,JEE,1,2026-02-01,Q_0027,Mathematics,Trigonometry,easy,True,40,4,4
ATT_27191,STU_0280,JEE,1,2026-02-01,Q_0028,Mathematics,Trigonometry,easy,True,67,4,4
ATT_27192,STU_0280,JEE,1,2026-02-01,Q_0029,Mathematics,Coordinate Geometry,medium,True,96,4,4
ATT_27193,STU_0280,JEE,1,2026-02-01,Q_0030,Mathematics,Coordinate Geometry,medium,True,90,4,4
ATT_27194,STU_0280,JEE,1,2026-02-01,Q_0031,Mathematics,Coordinate Geometry,medium,True,133,4,4
ATT_27195,STU_0280,JEE,1,2026-02-01,Q_0032,Mathematics,Probability,easy,True,32,4,4
ATT_27196,STU_0280,JEE,1,2026-02-01,Q_0033,Mathematics,Probability,easy,True,61,4,4
ATT_27197,STU_0280,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,medium,True,72,4,4
ATT_27198,STU_0280,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,hard,False,300,4,-1
ATT_27199,STU_0280,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,medium,True,100,4,4
ATT_27200,STU_0280,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,medium,False,146,4,-1
ATT_27201,STU_0280,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,medium,False,218,4,-1
ATT_27202,STU_0280,JEE,2,2026-02-08,Q_0006,Physics,Thermodynamics,medium,True,150,4,4
ATT_27203,STU_0280,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,medium,False,177,4,-1
ATT_27204,STU_0280,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,medium,True,142,4,4
ATT_27205,STU_0280,JEE,2,2026-02-08,Q_0009,Physics,Electromagnetism,hard,False,201,4,-1
ATT_27206,STU_0280,JEE,2,2026-02-08,Q_0010,Physics,Optics,medium,False,138,4,-1
ATT_27207,STU_0280,JEE,2,2026-02-08,Q_0011,Physics,Optics,medium,True,104,4,4
ATT_27208,STU_0280,JEE,2,2026-02-08,Q_0012,Physics,Optics,medium,False,129,4,-1
ATT_27209,STU_0280,JEE,2,2026-02-08,Q_0013,Physics,Modern Physics,hard,False,184,4,-1
ATT_27210,STU_0280,JEE,2,2026-02-08,Q_0014,Physics,Modern Physics,hard,False,193,4,-1
ATT_27211,STU_0280,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,medium,True,60,4,4
ATT_27212,STU_0280,JEE,2,2026-02-08,Q_0016,Chemistry,Physical Chemistry,medium,True,94,4,4
ATT_27213,STU_0280,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,hard,False,300,4,-1
ATT_27214,STU_0280,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,medium,True,126,4,4
ATT_27215,STU_0280,JEE,2,2026-02-08,Q_0019,Chemistry,Organic Chemistry,medium,True,114,4,4
ATT_27216,STU_0280,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,medium,True,144,4,4
ATT_27217,STU_0280,JEE,2,2026-02-08,Q_0021,Chemistry,Inorganic Chemistry,medium,True,100,4,4
ATT_27218,STU_0280,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,81,4,4
ATT_27219,STU_0280,JEE,2,2026-02-08,Q_0023,Mathematics,Algebra,medium,True,140,4,4
ATT_27220,STU_0280,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,easy,True,66,4,4
ATT_27221,STU_0280,JEE,2,2026-02-08,Q_0025,Mathematics,Calculus,easy,True,38,4,4
ATT_27222,STU_0280,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,easy,True,70,4,4
ATT_27223,STU_0280,JEE,2,2026-02-08,Q_0027,Mathematics,Trigonometry,easy,True,65,4,4
ATT_27224,STU_0280,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,easy,True,31,4,4
ATT_27225,STU_0280,JEE,2,2026-02-08,Q_0029,Mathematics,Coordinate Geometry,easy,True,76,4,4
ATT_27226,STU_0280,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,easy,True,84,4,4
ATT_27227,STU_0280,JEE,2,2026-02-08,Q_0031,Mathematics,Probability,medium,True,134,4,4
ATT_27228,STU_0280,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,medium,True,73,4,4
ATT_27229,STU_0280,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,easy,True,60,4,4
ATT_27230,STU_0280,JEE,3,2026-02-15,Q_0003,Physics,Mechanics,medium,False,104,4,-1
ATT_27231,STU_0280,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,medium,True,148,4,4
ATT_27232,STU_0280,JEE,3,2026-02-15,Q_0005,Physics,Thermodynamics,medium,True,65,4,4
ATT_27233,STU_0280,JEE,3,2026-02-15,Q_0006,Physics,Thermodynamics,hard,False,144,4,-1
ATT_27234,STU_0280,JEE,3,2026-02-15,Q_0007,Physics,Electromagnetism,easy,True,31,4,4
ATT_27235,STU_0280,JEE,3,2026-02-15,Q_0008,Physics,Electromagnetism,medium,True,82,4,4
ATT_27236,STU_0280,JEE,3,2026-02-15,Q_0009,Physics,Electromagnetism,medium,False,212,4,-1
ATT_27237,STU_0280,JEE,3,2026-02-15,Q_0010,Physics,Optics,hard,False,205,4,-1
ATT_27238,STU_0280,JEE,3,2026-02-15,Q_0011,Physics,Optics,easy,True,88,4,4
ATT_27239,STU_0280,JEE,3,2026-02-15,Q_0012,Physics,Optics,hard,False,147,4,-1
ATT_27240,STU_0280,JEE,3,2026-02-15,Q_0013,Physics,Modern Physics,medium,False,92,4,-1
ATT_27241,STU_0280,JEE,3,2026-02-15,Q_0014,Physics,Modern Physics,medium,True,80,4,4
ATT_27242,STU_0280,JEE,3,2026-02-15,Q_0015,Chemistry,Physical Chemistry,medium,False,134,4,-1
ATT_27243,STU_0280,JEE,3,2026-02-15,Q_0016,Chemistry,Physical Chemistry,easy,True,30,4,4
ATT_27244,STU_0280,JEE,3,2026-02-15,Q_0017,Chemistry,Physical Chemistry,easy,True,59,4,4
ATT_27245,STU_0280,JEE,3,2026-02-15,Q_0018,Chemistry,Organic Chemistry,medium,False,110,4,-1
ATT_27246,STU_0280,JEE,3,2026-02-15,Q_0019,Chemistry,Organic Chemistry,medium,True,125,4,4
ATT_27247,STU_0280,JEE,3,2026-02-15,Q_0020,Chemistry,Organic Chemistry,medium,True,104,4,4
ATT_27248,STU_0280,JEE,3,2026-02-15,Q_0021,Chemistry,Inorganic Chemistry,medium,True,97,4,4
ATT_27249,STU_0280,JEE,3,2026-02-15,Q_0022,Chemistry,Inorganic Chemistry,easy,True,38,4,4
ATT_27250,STU_0280,JEE,3,2026-02-15,Q_0023,Chemistry,Inorganic Chemistry,medium,True,67,4,4
ATT_27251,STU_0280,JEE,3,2026-02-15,Q_0024,Mathematics,Algebra,easy,True,79,4,4
ATT_27252,STU_0280,JEE,3,2026-02-15,Q_0025,Mathematics,Algebra,medium,True,60,4,4
ATT_27253,STU_0280,JEE,3,2026-02-15,Q_0026,Mathematics,Calculus,medium,True,63,4,4
ATT_27254,STU_0280,JEE,3,2026-02-15,Q_0027,Mathematics,Calculus,easy,True,60,4,4
ATT_27255,STU_0280,JEE,3,2026-02-15,Q_0028,Mathematics,Trigonometry,easy,True,37,4,4
ATT_27256,STU_0280,JEE,3,2026-02-15,Q_0029,Mathematics,Trigonometry,easy,True,70,4,4
ATT_27257,STU_0280,JEE,3,2026-02-15,Q_0030,Mathematics,Coordinate Geometry,easy,True,77,4,4
ATT_27258,STU_0280,JEE,3,2026-02-15,Q_0031,Mathematics,Coordinate Geometry,medium,True,136,4,4
ATT_27259,STU_0280,JEE,3,2026-02-15,Q_0032,Mathematics,Coordinate Geometry,medium,True,66,4,4
ATT_27260,STU_0280,JEE,3,2026-02-15,Q_0033,Mathematics,Probability,easy,True,83,4,4
ATT_27261,STU_0280,JEE,3,2026-02-15,Q_0034,Mathematics,Probability,easy,True,78,4,4
ATT_27262,STU_0280,JEE,3,2026-02-15,Q_0035,Mathematics,Probability,medium,True,114,4,4
ATT_27263,STU_0281,JEE,1,2026-02-01,Q_0001,Physics,Mechanics,hard,False,300,4,-1
ATT_27264,STU_0281,JEE,1,2026-02-01,Q_0002,Physics,Mechanics,medium,True,119,4,4
ATT_27265,STU_0281,JEE,1,2026-02-01,Q_0003,Physics,Mechanics,medium,False,110,4,-1
ATT_27266,STU_0281,JEE,1,2026-02-01,Q_0004,Physics,Thermodynamics,hard,False,219,4,-1
ATT_27267,STU_0281,JEE,1,2026-02-01,Q_0005,Physics,Thermodynamics,hard,False,242,4,-1
ATT_27268,STU_0281,JEE,1,2026-02-01,Q_0006,Physics,Thermodynamics,medium,False,118,4,-1
ATT_27269,STU_0281,JEE,1,2026-02-01,Q_0007,Physics,Electromagnetism,medium,False,153,4,-1
ATT_27270,STU_0281,JEE,1,2026-02-01,Q_0008,Physics,Electromagnetism,hard,False,141,4,-1
ATT_27271,STU_0281,JEE,1,2026-02-01,Q_0009,Physics,Optics,hard,False,240,4,-1
ATT_27272,STU_0281,JEE,1,2026-02-01,Q_0010,Physics,Optics,medium,True,74,4,4
ATT_27273,STU_0281,JEE,1,2026-02-01,Q_0011,Physics,Optics,hard,False,181,4,-1
ATT_27274,STU_0281,JEE,1,2026-02-01,Q_0012,Physics,Modern Physics,hard,False,298,4,-1
ATT_27275,STU_0281,JEE,1,2026-02-01,Q_0013,Physics,Modern Physics,medium,True,72,4,4
ATT_27276,STU_0281,JEE,1,2026-02-01,Q_0014,Chemistry,Physical Chemistry,hard,False,257,4,-1
ATT_27277,STU_0281,JEE,1,2026-02-01,Q_0015,Chemistry,Physical Chemistry,hard,False,300,4,-1
ATT_27278,STU_0281,JEE,1,2026-02-01,Q_0016,Chemistry,Physical Chemistry,hard,False,204,4,-1
ATT_27279,STU_0281,JEE,1,2026-02-01,Q_0017,Chemistry,Organic Chemistry,hard,False,170,4,-1
ATT_27280,STU_0281,JEE,1,2026-02-01,Q_0018,Chemistry,Organic Chemistry,medium,False,144,4,-1
ATT_27281,STU_0281,JEE,1,2026-02-01,Q_0019,Chemistry,Organic Chemistry,hard,False,300,4,-1
ATT_27282,STU_0281,JEE,1,2026-02-01,Q_0020,Chemistry,Inorganic Chemistry,medium,False,112,4,-1
ATT_27283,STU_0281,JEE,1,2026-02-01,Q_0021,Chemistry,Inorganic Chemistry,hard,False,150,4,-1
ATT_27284,STU_0281,JEE,1,2026-02-01,Q_0022,Chemistry,Inorganic Chemistry,hard,False,300,4,-1
ATT_27285,STU_0281,JEE,1,2026-02-01,Q_0023,Mathematics,Algebra,medium,False,106,4,-1
ATT_27286,STU_0281,JEE,1,2026-02-01,Q_0024,Mathematics,Algebra,medium,True,133,4,4
ATT_27287,STU_0281,JEE,1,2026-02-01,Q_0025,Mathematics,Calculus,hard,False,274,4,-1
ATT_27288,STU_0281,JEE,1,2026-02-01,Q_0026,Mathematics,Calculus,medium,False,90,4,-1
ATT_27289,STU_0281,JEE,1,2026-02-01,Q_0027,Mathematics,Calculus,medium,False,132,4,-1
ATT_27290,STU_0281,JEE,1,2026-02-01,Q_0028,Mathematics,Trigonometry,medium,False,202,4,-1
ATT_27291,STU_0281,JEE,1,2026-02-01,Q_0029,Mathematics,Trigonometry,medium,True,128,4,4
ATT_27292,STU_0281,JEE,1,2026-02-01,Q_0030,Mathematics,Trigonometry,medium,False,151,4,-1
ATT_27293,STU_0281,JEE,1,2026-02-01,Q_0031,Mathematics,Coordinate Geometry,hard,False,252,4,-1
ATT_27294,STU_0281,JEE,1,2026-02-01,Q_0032,Mathematics,Coordinate Geometry,hard,False,237,4,-1
ATT_27295,STU_0281,JEE,1,2026-02-01,Q_0033,Mathematics,Coordinate Geometry,medium,False,125,4,-1
ATT_27296,STU_0281,JEE,1,2026-02-01,Q_0034,Mathematics,Probability,hard,False,292,4,-1
ATT_27297,STU_0281,JEE,1,2026-02-01,Q_0035,Mathematics,Probability,medium,False,103,4,-1
ATT_27298,STU_0281,JEE,2,2026-02-08,Q_0001,Physics,Mechanics,medium,True,62,4,4
ATT_27299,STU_0281,JEE,2,2026-02-08,Q_0002,Physics,Mechanics,medium,False,111,4,-1
ATT_27300,STU_0281,JEE,2,2026-02-08,Q_0003,Physics,Mechanics,medium,True,109,4,4
ATT_27301,STU_0281,JEE,2,2026-02-08,Q_0004,Physics,Thermodynamics,medium,False,242,4,-1
ATT_27302,STU_0281,JEE,2,2026-02-08,Q_0005,Physics,Thermodynamics,medium,True,104,4,4
ATT_27303,STU_0281,JEE,2,2026-02-08,Q_0006,Physics,Electromagnetism,medium,False,207,4,-1
ATT_27304,STU_0281,JEE,2,2026-02-08,Q_0007,Physics,Electromagnetism,medium,False,135,4,-1
ATT_27305,STU_0281,JEE,2,2026-02-08,Q_0008,Physics,Electromagnetism,hard,False,238,4,-1
ATT_27306,STU_0281,JEE,2,2026-02-08,Q_0009,Physics,Optics,hard,False,300,4,-1
ATT_27307,STU_0281,JEE,2,2026-02-08,Q_0010,Physics,Optics,medium,True,69,4,4
ATT_27308,STU_0281,JEE,2,2026-02-08,Q_0011,Physics,Modern Physics,hard,False,164,4,-1
ATT_27309,STU_0281,JEE,2,2026-02-08,Q_0012,Physics,Modern Physics,medium,False,128,4,-1
ATT_27310,STU_0281,JEE,2,2026-02-08,Q_0013,Physics,Modern Physics,medium,True,122,4,4
ATT_27311,STU_0281,JEE,2,2026-02-08,Q_0014,Chemistry,Physical Chemistry,hard,False,275,4,-1
ATT_27312,STU_0281,JEE,2,2026-02-08,Q_0015,Chemistry,Physical Chemistry,medium,False,191,4,-1
ATT_27313,STU_0281,JEE,2,2026-02-08,Q_0016,Chemistry,Physical Chemistry,medium,False,186,4,-1
ATT_27314,STU_0281,JEE,2,2026-02-08,Q_0017,Chemistry,Organic Chemistry,medium,False,210,4,-1
ATT_27315,STU_0281,JEE,2,2026-02-08,Q_0018,Chemistry,Organic Chemistry,medium,False,138,4,-1
ATT_27316,STU_0281,JEE,2,2026-02-08,Q_0019,Chemistry,Inorganic Chemistry,hard,False,239,4,-1
ATT_27317,STU_0281,JEE,2,2026-02-08,Q_0020,Chemistry,Inorganic Chemistry,hard,False,167,4,-1
ATT_27318,STU_0281,JEE,2,2026-02-08,Q_0021,Mathematics,Algebra,hard,False,212,4,-1
ATT_27319,STU_0281,JEE,2,2026-02-08,Q_0022,Mathematics,Algebra,medium,True,94,4,4
ATT_27320,STU_0281,JEE,2,2026-02-08,Q_0023,Mathematics,Calculus,hard,False,198,4,-1
ATT_27321,STU_0281,JEE,2,2026-02-08,Q_0024,Mathematics,Calculus,hard,False,222,4,-1
ATT_27322,STU_0281,JEE,2,2026-02-08,Q_0025,Mathematics,Trigonometry,medium,False,88,4,-1
ATT_27323,STU_0281,JEE,2,2026-02-08,Q_0026,Mathematics,Trigonometry,medium,True,92,4,4
ATT_27324,STU_0281,JEE,2,2026-02-08,Q_0027,Mathematics,Coordinate Geometry,medium,False,95,4,-1
ATT_27325,STU_0281,JEE,2,2026-02-08,Q_0028,Mathematics,Coordinate Geometry,hard,False,195,4,-1
ATT_27326,STU_0281,JEE,2,2026-02-08,Q_0029,Mathematics,Probability,medium,False,100,4,-1
ATT_27327,STU_0281,JEE,2,2026-02-08,Q_0030,Mathematics,Probability,hard,False,243,4,-1
ATT_27328,STU_0281,JEE,3,2026-02-15,Q_0001,Physics,Mechanics,medium,True,71,4,4
ATT_27329,STU_0281,JEE,3,2026-02-15,Q_0002,Physics,Mechanics,medium,True,65,4,4
ATT_27330,STU_0281,JEE,3,2026-02-15,Q_0003,Physics,Thermodynamics,medium,True,104,4,4
ATT_27331,STU_0281,JEE,3,2026-02-15,Q_0004,Physics,Thermodynamics,medium,False,266,4,-1
ATT_27332,STU_0281,JEE,3,2026-02-15,Q_0005,Physics,Electromagnetism,medium,False,156,4,-1
ATT_27333,STU_0281,JEE,3,2026-02-15,Q_0006,Physics,Electromagnetism,medium,True,73,4,4
ATT_27334,STU_0281,JEE,3,2026-02-15,Q_0007,Physics,Optics,medium,True,144,4,4
ATT_27335,STU_0281,JEE,3,2026-02-15,Q_0008,Physics,Optics,medium,False,219,4,-1
ATT_27336,STU_0281,JEE,3,2026-02-15,Q_0009,Physics,Modern Physics,medium,True,66,4,4
ATT_27337,STU_0281,JEE,3,2026-02-15,Q_0010,Physics,Modern Physics,medium,True,142,4,4
ATT_27338,STU_0281,JEE,3,2026-02-15,Q_0011,Physics,Modern Physics,medium,False,214,4,-1
ATT_27339,STU_0281,JEE,3,2026-02-15,Q_0012,Chemistry,Physical Chemistry,medium,False,82,4,-1
ATT_27340,STU_0281,JEE,3,2026-02-15,Q_0013,Chemistry,Physical Chemistry,hard,False,183,4,-1
ATT_27341,STU_0281,JEE,3,2026-02-15,Q_0014,Chemistry,Organic Chemistry,hard,False,181,4,-1
ATT_27342,STU_0281,JEE,3,2026-02-15,Q_0015,Chemistry,Organic Chemistry,hard,False,168,4,-1
ATT_27343,STU_0281,JEE,3,2026-02-15,Q_0016,Chemistry,Inorganic Chemistry,hard,False,169,4,-1
ATT_27344,STU_0281,JEE,3,2026-02-15,Q_0017,Chemistry,Inorganic Chemistry,medium,False,242,4,-1
ATT_27345,STU_0281,JEE,3,2026-02-15,Q_0018,Mathematics,Algebra,medium,True,75,4,4
